,0,1,2,3,4,5
576,23162627.590000004,23229399.942399997,22956749.3875,27461944.321,1277699.1999022965,53803909146457.81
577,23216500.275500007,23178783.1216,23062527.8421,27527681.557599995,955968.1882028192,40370151959599.49
578,23147254.915000003,23115870.716799997,22917192.160699997,27472914.07,870977.6530229435,36624951660029.11
579,23122658.635000005,23194630.763199996,23034885.036,27401813.845,3437048.5382308904,144618226149479.7
580,23202630.706500005,23202213.039999995,22961474.6535,27482502.443199996,1248528.7741108318,52578646440982.97
581,23195012.692,23294532.383199997,23050410.91,27566766.367,1107820.7805550166,46825369627010.78
582,23278503.398000006,23142374.531199995,23037146.413299996,27527681.557599995,459538.35924562655,19375646933488.066
583,23148177.275500007,23212527.668799996,22973321.5704,27494853.567999996,742516.851223568,31274590810101.6
584,23217354.313000005,23180320.069599997,23000896.8727,27523171.7719,658018.6119568115,27727814129316.09
585,23205534.434000004,22953466.5448,22927418.9864,27137767.9237,3611497.5233595655,150733529520066.16
586,22934052.993500005,23282100.181599997,23090980.6938,27274199.0983,4122111.84721108,173988652497232.56
587,23307130.735000007,23254230.191199996,23032286.1397,27577532.9725,682689.3632525338,28851495033146.84
588,23242633.823000006,23064809.8888,23014161.3694,27358097.363799997,3991824.8518208503,168169655345626.75
589,23051090.292500004,23142067.141599998,22883474.012599997,27330307.332999997,747570.4716361149,31356598599881.66
590,23142267.336000003,23154396.879999995,23031914.8688,27464828.9587,2117616.3146355017,89175266116257.62
591,23146810.815500002,23213688.918399997,23007242.2299,27527234.6419,1058488.0884002869,44630113426394.05
592,23191699.026500005,23388183.747999996,23253293.5809,27506310.8614,2291187.1814428144,97180921478684.95
593,23389015.850500006,23344944.277599998,23284817.855499998,27768650.377299998,3911785.375542177,166473569272063.97
594,23371149.386000004,23303754.071199995,23154603.0253,27647983.138299998,2937686.9143613055,124752229532305.4
595,23311742.5375,23387124.9616,23145625.019899998,27694381.1137,1961439.1181915123,83302911024420.86
596,23403397.842000004,23696768.751999997,23508896.7196,27783845.511099998,2862711.318191488,122773535824747.77
597,23668901.020000003,23778295.304799996,23580315.74,28123988.987499997,3418639.478645353,147543283085268.94
598,23781189.870500002,24265302.894399997,24022195.6148,28257088.6087,8158825.872747549,356234926104535.9
599,24259211.740000006,24117550.959999997,24022128.110999998,28350697.1335,9673768.38220158,423649500784823.3
600,24096876.292000003,24121717.7968,23981220.808199998,28594266.189999998,4063471.2192548593,178369303242799.78
601,24089770.700000003,24343243.235199995,24154098.04,28547177.526699997,7852156.0232606325,346413184662672.6
602,24383081.339000005,24346522.057599995,24205434.679899998,28850227.0,10126085.121097313,448729025744617.5
603,24376180.716000006,24305400.159999996,24084096.5994,28776485.9095,5127641.974930693,226324575686317.38
604,24310453.990000006,24477538.335999995,24235102.599999998,28819877.3611,5792660.625612633,256683602510470.03
605,24481398.136000004,24249557.715999994,24237431.481099997,28604463.993699998,8430105.027772347,373298892603405.8
606,24284422.927000005,24268854.951999996,24069718.29,28730372.334999997,3425407.0768329245,151051883589580.75
607,24253814.223000005,24413840.379999995,24136918.322899997,28814433.115299996,2600064.076322938,114962755164098.34
608,24403270.785500005,24376919.473599996,24282794.0347,28809110.755599998,9179565.300024783,407666886358080.1
609,24406311.159000006,24660230.221599996,24434475.073299997,28992427.45,7061774.759329461,315134143858337.4
610,24649199.424000002,24665489.999199998,24410241.2091,29123739.4084,8768054.715209484,392360555311341.25
611,24661839.179000005,24919701.198399995,24693858.424799997,29299621.050699998,8263083.376014869,373479159832831.5
612,24956208.824500006,24752515.410399996,24744756.29,29158558.2043,6439063.497486051,290273614268430.1
613,24791721.202000003,24840292.218399994,24639686.625299998,29302505.688399997,3054744.956884161,137643308553915.08
614,24857892.027500004,24827074.465599995,24659262.7273,29437027.3141,1581492.6627455114,71438140174488.78
615,24838146.680500004,24898627.933599994,24723492.593,29490332.1685,3322659.9565206273,150458412890736.6
616,24896938.622000005,25276307.288799997,25199664.398199998,29563382.571099997,14239308.209978456,653391195352563.4
617,25269948.040500004,25274804.495199997,25078528.8291,29951305.3987,5339496.332643016,245369655749624.06
618,25313640.599000003,24913553.4064,25010248.7354,29514790.645899996,5179686.735471406,235857443189366.38
619,24936805.092500005,24941320.933599994,24729027.9046,29557166.38,1098632.2574673516,49755527236116.49
620,24943398.262000006,24767133.493599996,24753126.761199996,29404361.8393,2678495.930933879,120959813117244.3
621,24767739.829000004,24908840.099199995,24664258.0085,29404361.8393,2661936.8009480825,120095159572206.61
622,24914019.372000005,24861228.865599994,24664258.0085,29528645.032599997,1421742.9124785797,64325860707734.34
623,24898168.436000004,25174732.103199996,24910140.599999998,29582153.0305,3795306.4727285216,172942419251949.44
624,25189531.869500004,25114142.197599996,24961781.007,29794803.6463,5082870.767098833,232386815098352.38
625,25088721.283000004,25205675.989599995,24908756.772099998,29783955.7834,2068811.1082223488,94510913793231.08
626,25186252.365500003,25411490.404,25149779.09,29922621.5365,4248923.028841938,195311644361302.66
627,25402562.983500004,25351002.9616,25172190.3516,29953336.833699998,3377559.3196731186,155508282954477.03
628,25362594.028500006,25209296.355999995,25213907.7,29687787.650499996,9500739.037508504,435963863996167.4
629,25202069.140000004,25165237.179999996,25021656.8776,29799475.9468,3380982.399058403,154723412489090.72
630,25170538.075500008,24998324.627199996,24935387.021199998,29581543.599999998,4177866.331544661,189897326293360.9
631,25003522.502000004,25109326.427199997,24824815.7968,29545749.715299997,2746439.7902643792,124555215526908.78
632,25104230.604000002,25209193.892799996,24981019.59,29762422.5724,3564953.410849848,162859682733635.4
633,25206168.520000003,25139211.527199995,24975315.5189,29785296.5305,1787536.1044679557,81750090788627.19
634,25101258.553500004,25016631.385599997,24872675.990999997,29695750.875699997,2680552.2899434315,122015595321091.34
635,24986270.944500003,25050922.403199997,24872135.9606,29621359.726,3590305.3428260097,163372613015471.78
636,25026034.930500004,24407487.661599997,24766188.7465,28756780.99,20830760.929985516,925042774475056.9
637,24415910.540500004,24683147.823999997,24403828.3481,28777095.34,7866799.004532974,348413815774177.56
638,24677006.885000005,24588437.672799997,24384826.028399996,29001162.6205,2292024.4671027493,102109410650116.31
639,24593550.340500005,24531331.515999995,24305981.59,29079860.4124,1118061.8459063892,49811219326644.12
640,24534109.330500007,24560465.219199996,24356609.439999998,29157826.8877,968459.7588156167,43292465633721.72
641,24565640.395000003,24545027.430399995,24285696.698099997,29061496.24,1316524.584777418,58645135545322.63
642,24550131.074000005,24779360.768799998,24487465.5563,29082541.9066,2547378.9092581472,113875107280140.83
643,24805795.740000006,25224051.056799997,24964143.64,29425244.9911,4535898.339916163,206130755761053.03
644,25210302.061500005,25175415.191199996,24964143.64,29796875.709999997,3845986.8078612583,175611083660833.5
645,25167121.925500005,25203934.115199994,24930391.74,29790497.0041,4614247.733670962,210730186421952.5
646,25209345.539500006,25104203.267199997,25078731.340499997,29754256.2037,6718484.521908426,307479568638282.4
647,25094187.123000003,25047506.963199995,24799974.398399998,29616687.425499998,6458165.744463846,293478188496503.6
648,25041920.028000005,24853953.978399996,24812563.8571,29490982.2277,6220389.866696193,282373539060673.2
649,24826941.7085,24909625.650399994,24753126.761199996,29515034.4181,2358212.8791245976,106926504774142.95
650,24898134.274500005,24899276.8672,24796126.6818,29601898.5787,4506664.691458349,204690808777803.62
651,24905376.512500003,24798862.931199994,24606879.7785,29333911.673499998,4121138.19302313,185705452294049.1
652,24802277.105500005,24836091.227199998,24812563.8571,29372752.710699998,5906241.02212144,267091941365691.84
653,24847370.285500005,24877315.587999996,24681842.7484,29504186.5552,6341197.870742691,286604127225761.7
654,24890892.036500003,24806308.590399995,24592568.9729,29228602.0831,4361722.9167262,196071093062400.66
655,24781951.013000008,24838277.108799998,24664258.0085,29425895.0503,3383189.717120089,152703201909406.25
656,24863801.967000004,24997778.156799998,24753734.295399997,29474974.5199,3789772.2166368244,171607910341101.88
657,25014454.182000004,25012396.239999995,24842333.032899998,29683399.750899997,2485341.7602137765,113130780498607.66
658,25038298.909000006,25045218.618399996,24786574.8941,29652806.3398,1064503.3418564252,48359652614514.31
659,25021286.482000005,24927078.5488,24789308.797999997,29510321.4889,2643451.1814784454,119642105996134.36
660,24929562.854500003,25096962.534399997,24889990.715699997,29560741.705599997,2302173.1081077815,104855304008512.7
661,25110447.997000005,24958261.515999995,24886514.27,29687787.650499996,1511989.0430562093,68889548751476.12
662,24990267.840000004,25116498.851199996,24856913.853699997,29695019.5591,1307556.752968572,59585176520349.63
663,25126743.032500003,25223128.887999997,24981019.59,29848230.3868,1558853.7494752018,71361954361736.48
664,25198994.605000008,25159089.387999997,24937985.9175,29784930.8722,936271.4995352349,42742192907755.39
665,25169444.907500003,24994055.327199996,24868018.2288,29705014.219299998,2292734.5257480647,104500289360690.81
666,25029109.465500005,24977217.207999997,24766323.7541,29652196.9093,2100992.8749902286,95357620007748.47
667,24991429.331000004,24911709.0688,24758425.809499998,29503252.095099997,862558.9999366652,39020680760080.234
668,24912482.104500003,24863073.203199994,24633780.042799998,29411512.490499996,3666951.9413129576,165206107053241.4
669,24873777.125000004,24896237.125599995,24694128.439999998,29565576.520899996,1816526.6897553524,82391490608103.42
670,24898031.790000007,24977456.288799997,24753126.761199996,29609983.689999998,502893.5831116382,22845410284727.684
671,24972640.506000005,25045970.015199997,24778508.189999998,29657884.9273,2738707.957010727,124463127183102.4
672,25062656.058500003,25054781.850399997,24870245.854199998,29761691.255799998,1439016.2613623028,65665118031272.7
673,25064876.556000005,25015196.900799993,24835650.1567,29725206.683199998,2050561.5905951979,93333189907204.44
674,25020398.283000004,24964580.079999994,24731154.274299998,29600435.945499998,5486330.014069036,248985131202777.84
675,24950674.661500003,24851973.023199994,24771757.81,29514709.388499998,3542319.307102771,160759355886913.8
676,24874118.740000006,24764196.215199996,24639247.850599997,28880210.9806,10359900.167551996,463225970356781.4
677,24785469.647500005,25055772.327999994,24829136.04,29399892.682299998,6685695.763532962,303775523343365.4
678,25090975.942,25078792.393599994,24864035.5046,29652196.9093,10081726.801240746,459096684741989.06
679,25077447.988000005,24896271.279999997,24809391.178499997,29563220.0563,5769591.829614038,261859136431626.78
680,24924814.406000007,24876632.499999996,24668612.003599998,29474974.5199,1853681.8889626989,83914750680825.25
681,24870907.559000008,24954948.539199997,24723492.593,29564804.5756,3435434.85169944,155859885828301.28
682,24946097.020500004,24820106.967999995,24672392.2164,29474974.5199,2315227.124144858,104712431096620.73
683,24841938.607000005,24834656.742399998,24605192.1835,29434670.8495,2058840.183425691,92860555949570.45
684,24839957.240000006,24841795.012,24592838.9881,29459657.5,3519597.879992427,158681861613961.47
685,24846960.347500004,24947024.718399994,24703882.739099998,29549243.7835,1598127.7874216023,72356138849336.8
686,24952211.929000005,24988078.307199996,24723492.593,29630907.470499996,3625361.5442606253,164493718467514.78
687,24985861.006500006,24922536.013599996,24723492.593,29612340.1546,1960554.6965304844,88926918538884.62
688,24945789.567,24937598.104,24661422.8489,29497035.904,855781.2649715407,38700946349751.73
689,24908519.370500002,24866625.260799997,24664089.249,29500042.427799996,1366757.901687387,61771626776901.414
690,24892941.726500005,24743669.420799997,24594594.0869,29310021.997899998,1053839.1132385556,47427088116541.9
691,24748814.358000003,24639669.272799995,24512948.240799997,29253426.218799997,1051037.169932278,47153529793017.1
692,24662556.570500005,24468180.030399997,24385062.291699998,28768969.599999998,4474468.439746685,198251301746689.88
693,24468587.573500004,23827238.559999995,24195579.125099998,28098677.3074,12130454.095398294,526764037046566.56
694,23831953.859500006,23815899.2992,23647853.291899998,28162058.0794,11474985.062329415,496507221137585.75
695,23814326.525500007,23700184.191999998,23564182.3318,27906137.8981,10055063.507757572,431959197725702.06
696,23690046.988500006,23736866.017599996,23498433.630599998,27924705.213999998,4688957.9648104925,201727239939092.25
697,23734525.261500005,23534911.050399996,23477102.4298,27936487.537,2763866.238284548,118628963485271.08
698,23558661.859500006,23701550.367999997,23438659.015699998,27865021.653699998,2578536.3132503247,110595761316928.61
699,23704633.949000005,23622926.9392,23481051.4021,28033590.13,1565050.4722784315,67323033391739.54
700,23602491.064000007,23668762.143999998,23421243.035299998,27993692.7466,1416331.7185963455,60842016803186.195
701,23680618.414500006,23510422.345599994,23519832.335199997,27693202.8814,10934896.32259233,468326469442165.3
702,23539018.997000005,23437878.399999995,23384183.4491,27879201.07,3680070.098468425,157593906413925.6
703,23464205.312000003,23178885.584799998,23223085.6304,27428831.930499997,6778265.046778273,286498531564523.8
704,23183705.235500004,23357205.7072,23145625.019899998,27448536.849999998,5071203.586815816,214294305496106.1
705,23367323.298000004,23494130.696799997,23340373.482899997,27723186.862,4306576.213915453,183891543767091.28
706,23495053.146500006,23649669.8344,23396739.155899998,27887529.9535,3488510.685372552,149236943577133.94
707,23651751.947000004,23594476.323999997,23508457.9449,28057967.349999998,4167906.9570428184,179528253260138.44
708,23605838.891000003,23615686.206399996,23411184.9691,27939615.9469,3295767.5443170015,141160854648827.22
709,23626643.244500004,23645878.695999995,23452936.0694,28037653.0,2007604.0928842057,86148597732980.78
710,23611509.700000003,23502088.672,23402443.226999998,27930555.7468,2912361.4658074165,124869281981913.05
711,23505643.211500004,23420937.817599997,23239995.3323,27759712.0633,1756175.3746434716,74718578841980.9
712,23416686.665500004,23562371.187999997,23284817.855499998,27828293.3089,800236.1685249647,34155369516122.062
713,23567270.557500005,23570363.317599997,23368725.078900002,27980529.047799997,1374145.8538845917,58914039842048.87
714,23581652.549000002,23622312.159999996,23396739.155899998,28012260.0625,1597205.981798423,68561822276822.445
715,23612022.122500006,23607079.297599997,23394849.0495,28045616.225199997,1112102.0099208986,47767411165138.51
716,23622578.026000004,23709918.195999995,23481051.4021,28068043.267599996,991269.1857782687,42705451611393.125
717,23719220.909500007,23691474.819999997,23435250.0738,28072715.568099998,489677.7437091964,21059995403885.49
718,23683453.819000006,23663946.373599995,23463365.4065,28132927.301499996,587776.8643639309,25310478593003.957
719,23692165.001500007,23546694.318399996,23446286.9451,27945710.2519,2940442.0531306206,126074917973877.86
720,23553093.535000004,23581190.262399998,23314148.2566,27919829.77,1141636.3988263744,48812056473434.4
721,23586059.382500004,23386749.263199996,23303381.4005,27796156.0072,1060453.7135111943,45224206407482.61
722,23391475.478500005,23445631.448799998,23230072.2737,27797618.6404,991617.4782522847,42230195397772.02
723,23437115.242500007,23513598.704799995,23312730.6768,27815576.5258,688753.9104230863,29440571218017.355
724,23543767.445500005,23483406.215199996,23299398.6763,27933359.1271,708199.0010578977,30271533004497.637
725,23481832.646,23454238.357599996,23281206.4022,27852386.128,1016740.1050473145,43385078257809.1
726,23480022.086500004,23408983.777599998,23206817.2146,27692309.049999997,3503290.1532485285,148788252112760.28
727,23413885.422500007,23450481.373599995,23196590.3889,27744029.385099996,1172332.923254009,49801254778296.27
728,23474180.470000003,23363695.043199994,23194058.9964,27773200.791699998,880484.3154224114,37453449470517.54
729,23359978.575500008,23299484.771199994,23118927.267,27596222.1745,1754664.6944168468,74216823247425.75
730,23316525.147500005,23259353.351199996,23090170.648199998,27593743.823799998,1751634.042119305,74097280201022.66
731,23274369.856500003,23229980.567199998,23090170.648199998,27631894.1731,890024.4287712952,37693010827833.734
732,23252677.304000005,23170381.1392,23008288.5388,27514517.858799998,2436931.6673751213,102712539200369.2
733,23177112.066000003,23357171.552799996,23117880.9581,27544136.181099996,976566.0657539594,41222597276197.484
734,23397829.517500006,23486548.419999998,23252281.0239,27793880.799999997,1117821.0490323722,47661883914094.46
735,23472301.587500002,23509363.559199996,23272059.6373,27850151.5495,1390520.1430235868,59326594606369.805
736,23514798.493500005,23489109.999999996,23340711.0019,27894030.545499995,2074414.1041824531,88703949092422.6
737,23490133.890500005,23457551.3344,23254069.8746,27870587.7856,383065.84897493466,16337624346201.102
738,23478006.558000002,23292585.582399998,23218225.3568,27672726.0166,1799762.2078603262,76276574433362.77
739,23310649.369500004,23296479.183999997,23086255.4278,27688530.5809,113781.48277085999,4823660868519.152
740,23319838.813000005,23314922.559999995,23051220.955599997,27593743.823799998,399606.75879782805,16885029704121.7
741,23337773.600500006,23367554.490399998,23117880.9581,27716320.6117,404160.1514051546,17133993837396.559
742,23366640.068000004,23340230.970399994,23145084.9895,27734928.5563,535675.6514715707,22758279870671.547
743,23335758.072000004,23366529.858399995,23091284.460899998,27684630.2257,682596.6986867178,28934045934005.38
744,23352155.592000004,23386305.255999994,23122504.968399998,27767594.031099997,596931.3893248343,25354075518701.027
745,23376136.965000004,23426812.374399997,23199965.578900002,27775841.6572,651648.1200030323,27733615876181.496
746,23431581.079500005,23375956.472799998,23181368.281999998,27792377.5381,371577.4186189419,15806588941697.91
747,23380817.090500005,23500244.3344,23246813.216099996,27794043.314799998,1023528.1851416422,43628262552651.87
748,23505130.789000005,23637784.103199996,23449898.398399998,27877291.521099996,2972301.0676947297,127459033968942.19
749,23661214.682500005,23621697.380799994,23443283.025999997,28021482.777400002,1888569.9267875988,81145887699263.84
750,23604677.400000002,23915869.227999996,23678972.5437,28071781.107999995,3490529.2182417656,151100151414885.44
751,23920842.082500003,23915425.220799994,23698278.6305,28349031.3568,8994979.343617588,390911713866266.9
752,23920397.983000003,24352157.533599995,24108600.4788,28443940.0,7856084.098710866,345036925104436.8
753,24349500.584500007,24245937.3496,24311921.924399998,28741992.1432,8926822.523425972,395438347747487.75
754,24219037.816000003,24299149.904799998,24107182.899,28758812.424999997,2206326.431711835,97404039450465.14
755,24304509.889000006,24419305.084,24224605.7591,28877163.8281,4533479.656128168,201078933616595.03
756,24440985.081500005,24429619.712799996,24238477.79,28976704.143099997,2972778.6990806325,132180668293069.8
757,24471969.562000003,24362062.309599996,24178669.423199996,28811020.3045,4586932.760202469,202489928811709.47
758,24361662.078500003,23945481.092799995,24137627.1128,28316447.139399998,6302157.462412295,275019738711287.66
759,23950528.426000006,23906305.995999996,23799736.8419,28365364.094199996,5243082.0647985665,228243621569242.06
760,23924702.332000006,22776819.987999994,23637963.9852,26586842.7517,23729575.30381544,994661481021515.6
761,22807108.859500006,22882049.694399998,22814080.1062,27061873.5121,10488164.28616874,436827994435867.94
762,22872220.678500004,22889871.051999997,22732434.2601,27057729.3847,3799304.1797651,157763827504222.34
763,22906928.762500003,22895916.380799994,22732164.2449,27194566.8463,1208477.389913046,50363940866561.18
764,22875670.990000006,22897863.181599997,22666213.0323,27036968.119,1753445.4164932254,72804711217798.38
765,22926879.078500003,22915794.241599996,22697197.2765,27184450.299999997,1546375.8132548935,64425606282031.945
766,22930875.974000003,23000736.234399997,22773915.3452,27209883.8662,1632128.6671175705,68085207296684.01
767,22993733.134000007,22909783.067199998,22785931.0216,27200701.779999997,2637165.60061946,110002129098555.62
768,22892751.740000006,22944688.863999996,22733041.7943,27184450.299999997,2943551.5554368836,122531355035522.6
769,22926913.240000006,22799908.362399995,22685890.39,27120256.953999996,2224181.570371142,92460756913885.81
770,22809670.972000007,22956984.447999995,22703002.603299998,27105346.2211,2502323.5837788787,104239168013990.39
771,22947888.401000004,23334766.2664,23112446.9022,27283868.7289,5152812.071321925,216678173516710.7
772,23365478.577000003,22884201.4216,23108396.6742,27134395.7416,7866081.364832226,330286639237860.9
773,22901531.245500002,22882903.554399997,22746677.5619,27134395.7416,4885786.675791082,203292732480727.25
774,22903068.513000004,22939463.240799997,22869770.741199996,26843128.5913,9335146.942601556,388182603877951.5
775,22945087.158000004,23114846.084799998,22858868.877499998,27210046.381,3603199.6174644176,150656283697556.28
776,23123034.411500003,23155933.827999994,23023375.6381,27404535.9679,5134893.82477856,216156947015910.1
777,23139329.447000004,23188551.279999997,22950775.3012,27436185.725199997,2101281.109011447,88393018413894.36
778,23193338.778500002,23199617.305599995,22940548.4755,27470923.2637,1810094.5662986625,76183406258510.08
779,23196037.537000004,23235650.197599996,22972309.0134,27467307.3094,1361135.2049212721,57308043528892.93
780,23251447.490000006,23256928.3888,23111366.8414,27527722.1863,2297766.221484062,97181714467201.5
781,23280382.280500006,23484943.163199995,23308579.193099998,27664437.7618,2234825.5560425166,95166240613809.25
782,23487196.001500007,23489383.235199995,23314789.5427,27693202.8814,4234250.453595704,180189398693148.66
783,23484121.466500003,23433199.247199997,23340711.0019,27773525.821299996,2480867.855359133,105831400240406.23
784,23429087.290000003,23422406.4568,23283737.7947,27822117.746499997,1473355.109228563,62838803771698.21
785,23427276.730500005,23396346.649599995,23188793.7,27713070.3157,1763815.458005705,74920326270827.64
786,23399127.654500004,23503215.767199997,23250255.9099,27824839.8694,1233046.6192278317,52592703566165.78
787,23484053.143500004,23538292.335999995,23284817.855499998,27844341.6454,1009578.1367064044,43090040814434.19
788,23534475.517500006,23555574.462399997,23404940.867599998,27981747.9088,3487211.053840646,149708451237699.53
789,23567646.334000006,23558580.049599998,23338787.1436,27963790.023399998,2574813.158282895,110307909491712.97
790,23542879.246500004,23509773.411999997,23309186.7273,27933562.2706,1104190.211888347,47198932971989.47
791,23508205.324000005,23398122.678399995,23327075.2343,27759712.0633,5293133.390949573,225702487756163.66
792,23383959.948500004,23226121.119999997,23150957.8201,27497128.7752,6204060.421787003,261874978270336.66
793,23245571.712000005,23260890.2992,23023409.39,27544664.354199998,3898076.600739125,164658740200755.16
794,23268391.594000004,23488051.213599995,23283737.7947,27641035.630599998,5134009.281361127,218764956927977.47
795,23504140.105500005,23406524.660799995,23243201.762799997,27759712.0633,2515086.144432198,107102105780271.69
796,23414568.652500004,23411647.820799995,23165741.1523,27702709.9972,3230290.9131591287,137344237748952.27
797,23435475.490500003,23553354.4264,23326602.7077,27834956.415699996,4050884.7755100112,173076347748082.56
798,23562966.2085,23623507.564,23555440.5897,27920276.685699996,6068813.6937321145,260751933857146.16
799,23652196.046500005,23654622.222399995,23447265.7502,28014372.7549,3937190.54402862,169197705662575.44
800,23675357.543500006,23801793.531999998,23529687.89,28027292.6815,3254256.2271285565,140182253203365.12
801,23809885.530500006,23759168.840799995,23600566.88,28195820.5291,2630368.182961648,113681048329343.33
802,23762606.014500003,23619169.955199998,23477811.219699997,28094573.8087,977478.5343948307,42084379477090.81
803,23639043.869000006,23609572.5688,23390596.3101,27896752.668399997,3125748.5943487063,134023074611189.45
804,23640478.652000006,23431047.519999996,23424820.7367,27811310.5123,2943874.254753626,126120051270864.19
805,23437764.311000004,23515989.512799997,23275907.3539,27828171.422799997,1972950.3792776726,84139494082688.45
806,23471413.388500005,23536003.991199996,23350397.797199998,27814195.15,1303613.9289143088,55794011378001.72
807,23558286.083000004,23458883.355999995,23297677.3294,27904187.720499996,869735.4944848674,37171694949463.445
808,23472267.426000006,23379918.383199997,23225076.9925,27693202.8814,4127476.2631935934,175312491271624.1
809,23384779.824500002,23477702.430399995,23201180.647299998,27752886.441699997,754522.6268628021,32119438046235.836
810,23466596.617000002,23531188.220799994,23336998.2929,27846373.080399998,1473679.1507716244,62992755131393.195
811,23527233.279500004,23559194.828799997,23340711.0019,27973175.2531,567135.7508911183,24281930729521.56
812,23572873.043500006,23654280.678399995,23428432.189999998,28025667.5335,780906.1109573724,33554997561038.13
813,23675220.897500005,23590104.560799994,23391473.8595,27989304.847,1890526.4889407537,81000368139929.42
814,23595009.695500005,23614695.7288,23396739.155899998,28050451.040499996,1645565.5875743025,70683911390133.72
815,23619605.975500006,23519473.2616,23358599.5089,27926614.7629,2090386.8512606875,89350970976302.11
816,23509776.753000002,23484055.148799997,23279957.5819,27903984.577,2835703.3959687497,121106790229129.73
817,23507590.417000003,23385690.4768,23225853.286199998,27759712.0633,5640580.264515321,239975500617544.9
818,23369885.410500005,23375000.149599995,23201180.647299998,27776085.429399997,1866251.8868754297,79419703859198.56
819,23379655.599500004,23223559.539999995,23125238.8723,27428831.930499997,13227548.798093159,557294613137425.06
820,23238226.989500005,22955379.191199996,22959753.3066,27225079.0,7123180.426487582,298191769755090.6
821,22960767.286500003,22976964.771999996,22807937.260399997,27166939.330299996,4656008.607607814,194334917313933.0
822,22962202.069500003,23023073.211999997,22869028.1994,27302395.4161,3051997.0004834374,127791149672070.56
823,23027587.180500004,22969963.119999997,22783635.8924,27269120.5108,3405439.9114002218,142215868614961.78
824,22963158.591500003,23059276.875999995,22787652.368499998,27176812.104399998,3813760.4991720337,159134472794730.8
825,23064071.6625,23092918.959999997,22820897.99,27350337.2821,1395529.7009851122,58442863295905.625
826,23082484.711000003,23129122.623999998,22888368.038099997,27430782.1081,2362234.918456791,99295889058925.38
827,23137074.788000006,23050533.3496,22867441.860099997,27363094.6939,1170314.9621652653,49026435523641.76
828,23052285.945000004,23082809.257599995,22828323.408,27314949.6844,1608332.1007430246,67298120338156.29
829,23085695.892000005,23053299.855999995,22845570.6289,27364882.3567,1452263.3024655955,60865676614863.53
830,23054677.250000004,22954320.404799998,22778438.099799998,27204845.9074,2013456.582050792,83968807192877.02
831,22977643.067500006,22625003.679999996,22715187.0392,26812900.8385,10051339.878744127,414503381286489.9
832,22611363.464500006,22356481.787199996,22422659.3219,26301466.7629,8016218.902974306,325427142418309.44
833,22377015.574500002,22646760.032799996,22516050.8292,26600209.593999997,4979556.276669282,203830131024516.4
834,22679379.011000004,22640202.387999997,22473995.9618,26873722.0024,1441327.3886236656,59375345091998.64
835,22636847.943500005,22693278.325599995,22454791.1307,26810950.660899997,1106562.986053789,45528213706809.49
836,22688875.908000004,22688394.2464,22559860.795399997,26941328.159199998,1194397.944642031,49360121858410.516
837,22712583.989000004,22687403.768799998,22492053.228299998,26939906.1547,1091652.285212851,45031343083019.75
838,22720782.749000005,22840688.715999994,22628343.4005,26958432.8419,2078511.570395841,86105194584268.12
839,22839152.346500006,23631363.075999994,23573936.6309,27118063.004199997,22805749.16740971,974848019746832.1
840,23619742.621500004,24161234.437599998,24137627.1128,27931571.4643,16078824.737632874,698805160938520.0
841,24173807.990000006,24048559.071999997,24008762.358599998,28478393.137599997,14940589.08087221,655537543455510.0
842,24050929.074500002,23769654.241599996,23878547.528399996,28096158.327999998,6668874.660648343,289786040172620.1
843,23772102.911500003,23999649.971199993,23855089.9579,28176765.668799996,8108979.327597066,351889587727060.25
844,23966208.554500002,23957708.367999997,23849925.9172,28240796.5,5983007.174063704,260262181317221.97
845,23964158.864500005,23975810.199999996,23980073.243599996,28486234.476699997,12015197.329701196,527206147277995.6
846,24037161.990000006,23936498.485599995,23758593.275799997,28347446.8375,3799242.6807703506,165210788119097.6
847,23963817.249500003,24099824.826399997,23832273.673499998,28452268.8835,4192506.3487217724,183182021985519.7
848,24106441.512000002,23910677.759199996,23883239.0425,28259851.360299997,5826040.789419951,253669732110135.72
849,23937478.733000003,23995585.597599994,23735810.7433,28431913.904799998,1150412.3795448288,50093415928708.4
850,23989779.989500005,23951116.5688,23792210.168199997,28373408.5768,2148600.7699041297,93544375775587.42
851,23978301.725500006,24049652.012799997,23782827.14,28452837.685299996,1084468.2112558829,47271412416388.27
852,24058922.865500003,24023489.742399998,23984157.2235,28365364.094199996,6588653.94574951,287867718522905.3
853,24003000.490000006,24216564.565599997,23931301.748099998,28539904.9894,4421874.121459691,193681373829525.66
854,24199189.984500006,24367697.785599995,24137222.09,28687265.2843,6672211.643436349,294651691497208.4
855,24374575.125500005,24318993.611199994,24387593.6842,28850227.0,9049526.723633783,402071955526319.44
856,24307994.362000003,24194261.742399998,24137627.1128,28565826.099999998,7443488.001218255,327335455164408.75
857,24190410.479000002,24350176.578399993,24103470.189999998,28748655.25,2749465.6750770966,121278984173143.72
858,24365693.135500006,24178721.490399994,24073667.2623,28760478.2017,5285455.9160699,233062267293943.88
859,24199975.699000005,24216223.021599997,23968462.59,28673695.298499998,1279244.241781364,56207015160399.836
860,24188087.497000005,24085445.823999997,23985338.54,28628313.040599998,1384881.5366572165,60788857614877.7
861,24090453.930000007,24178209.174399998,23923707.5706,28534907.6593,1289697.4857307544,56487508329518.93
862,24190888.740000006,24074209.026399996,23935892.0065,28570173.370899998,1659296.8930269033,72702119530409.62
